folio|side|para|lb|ana_num|ana_id
1|1|1|2|1|TINAMIT_K'ICHE'
1|1|2|5|1|TINAMIT_K'ICHE'
1|1|2|6|1|TINAMIT_K'ICHE'
1|1|2|9|1|TZ'AQOL
1|1|2|9|2|B'ITOL
1|1|2|10|1|ALOM
1|1|2|10|2|K'AJOLOM
1|1|2|10|3|JUNAJPU_WUCH'
1|1|2|11|1|JUNAJPU_UTIW
1|1|2|11|2|SAQI_NIM_AQ_SIS
1|1|2|12|1|TEPEW_Q'UKUMATZ
1|1|2|12|2|UK'U'X_CHO
1|1|2|12|3|UK'U'X_PALO
1|1|2|13|1|JUNAJPU_WUCH'
1|1|2|14|1|JUNAJPU_UTIW
1|1|2|14|2|SAQI_NIM_AQ_SIS
1|1|2|14|3|TEPEW_Q'UKUMATZ
1|1|2|15|1|UK'U'X_CHO
1|1|2|15|2|UK'U'X_PALO
1|1|2|16|1|AJRAXA_LAQ
1|1|2|16|2|AJRAXA_TZEL
1|1|2|18|1|IXMUKANE
1|1|2|19|1|XPIYAKOK
1|1|2|19|2|XPIYAKOK
1|1|2|20|1|IXMUKANE
1|1|2|20|2|IXMUKANE
1|1|2|21|1|XPIYAKOK
1|1|2|21|2|IXMUKANE
1|1|2|21|3|XPIYAKOK
1|1|2|22|1|AJAW_K'ICHE'
1|1|2|26|1|DIOS
1|1|2|27|1|POPOL_WUJ
1|1|2|29|1|PALO
1|1|2|32|1|POPOL_WUJ
1|1|2|43|1|TZ'AQOL
1|1|2|43|2|B'ITOL
1|1|2|43|3|ALOM
1|1|2|43|4|K'AJOLOM
1|2|2|2|1|PALO
1|2|4|7|1|TZ'IKIN
1|2|4|7|2|KAR
1|2|4|8|1|TAP
1|2|4|11|1|PALO
1|2|4|17|1|PALO
1|2|4|20|1|TZ'AQOL
1|2|4|21|1|B'ITOL
1|2|4|21|2|TEPEW_Q'UKUMATZ
1|2|4|21|3|ALOM
1|2|4|22|1|K'AJOLOM
1|2|4|24|1|Q'UKUMATZ
1|2|4|26|1|UK'U'X_KAJ
1|2|5|30|1|TEPEW_Q'UKUMATZ
1|2|5|31|1|TEPEW_Q'UKUMATZ
1|2|5|39|1|UK'U'X_KAJ
1|2|5|40|1|JUN_RAQAN
1|2|5|42|1|KAQUILJA_JUN_RAQAN
1|2|5|44|1|CH'IPI_KAQULJA
2|1|5|1|1|RAXA_KAQULJA
2|1|5|2|1|UK'U'X_KAJ
2|1|5|3|1|TEPEW_Q'UKUMATZ
2|1|5|5|1|K'OOL
2|1|5|18|1|TAP
2|1|5|22|1|Q'UKUMATZ
2|1|5|23|1|UK'U'X_KAJ
2|1|5|23|2|JUN_RAQAN
2|1|5|24|1|CH'IPI_KAQULJA
2|1|5|24|2|RAXA_KAQULJA
2|1|5|33|1|UK'U'X_KAJ
2|1|5|33|2|UK'U'X_ULEW
2|2|6|3|1|KEJ
2|2|6|3|2|TZ'IKIN
2|2|6|3|3|KOJ
2|2|6|4|1|B'ALAM
2|2|6|4|2|KUMATZ
2|2|6|4|3|SOCHOJ
2|2|6|4|4|K'ANTI'
2|2|6|5|1|ALOM
2|2|6|5|2|K'AJOLOM
2|2|6|10|1|KEJ
2|2|6|10|2|TZ'IKIN
2|2|6|12|1|KEJ
2|2|6|12|2|TZ'IKIN
2|2|6|12|3|KEJ
2|2|6|18|1|TZ'IKIN
2|2|6|19|1|TZ'IKIN
2|2|6|22|1|KEJ
2|2|6|23|1|TZ'IKIN
2|2|6|26|1|ALOM
2|2|6|26|2|K'AJOLOM
2|2|6|27|1|KEJ
2|2|6|27|2|TZ'IKIN
2|2|7|28|1|TZ'AQOL
2|2|7|29|1|B'ITOL
2|2|7|29|2|KEJ
2|2|7|29|3|TZ'IKIN
2|2|7|32|1|KEJ
2|2|7|33|1|TZ'IKIN
2|2|7|33|2|KOJ
2|2|7|33|3|B'ALAM
2|2|7|33|4|KUMATZ
2|2|7|35|1|ALOM
2|2|7|35|2|K'AJOLOM
2|2|7|36|1|JUN_RAQAN
2|2|7|36|2|CH'IPI_KAQULJA
2|2|7|36|3|RAXA_KAQULJA
2|2|7|37|1|UK'U'X_KAJ
2|2|7|37|2|UK'U'X_ULEW
2|2|7|37|3|TZ'AQOL
2|2|7|37|4|B'ITOL
2|2|7|38|1|ALOM
2|2|7|38|2|K'AJOLOM
3|1|7|6|1|TZ'AQOL
3|1|7|9|1|TZ'AQOL
3|1|7|9|2|B'ITOL
3|1|7|10|1|TZ'AQOL
3|1|7|33|1|TZ'AQOL
3|2|7|12|1|PALO
3|2|7|13|1|TZ'AQOL
3|2|7|13|2|B'ITOL
3|2|7|21|1|XPIYAKOK
3|2|7|22|1|IXMUKANE
3|2|7|22|2|JUNAJPU_WUCH'
3|2|7|23|1|JUNAJPU_UTIW
3|2|7|25|1|TZ'AQOL
3|2|7|25|2|B'ITOL
3|2|7|26|1|XPIYAKOK
3|2|7|27|1|IXMUKANE
3|2|7|28|1|RATI'T_Q'IJ
3|2|7|29|1|RATI'T_SAQ
3|2|7|30|1|TZ'AQOL
3|2|7|30|2|B'ITOL
3|2|7|31|1|XPIYAKOK
3|2|7|31|2|IXMUKANE
3|2|8|32|1|JUN_RAQAN
3|2|8|32|2|TEPEW_Q'UKUMATZ
3|2|8|40|1|IXMUKANE
3|2|8|40|2|XPIYAKOK
3|2|8|40|3|XPIYAKOK
3|2|8|41|1|IXMUKANE
4|1|8|4|1|JUNAJPU_WUCH'
4|1|8|4|2|JUNAJPU_UTIW
4|1|8|4|3|KA'MUL_ALOM
4|1|8|5|1|KA'MUL_K'AJOLOM
4|1|8|5|2|NIM_AQ
4|1|8|5|3|NIMA_SIS
4|1|8|6|1|AJK'UWAL
4|1|8|6|2|AJYAMANIK
4|1|8|7|1|AJCH'UT
4|1|8|7|2|AJTZ'ALAM
4|1|8|7|3|AJTOLTEKAT
4|1|8|8|1|RATI'I_Q'IJ
4|1|8|8|2|RATI'T_SAQ
4|1|8|10|1|IXIM
4|1|8|10|2|TZ'ITE'
4|1|8|15|1|IXIM
4|1|8|15|2|TZ'ITE'
4|1|8|16|1|IXMUKANE
4|1|8|16|2|XPIYAKOK
4|1|8|17|1|XPIYAKOK
4|1|8|18|1|TZ'ITE'
4|1|8|18|2|XPIYAKOK
4|1|8|18|3|IXMUKANE
4|1|8|20|1|IXMUKANE
4|1|8|21|1|IXMUKANE
4|1|8|27|1|K'OOL
4|1|8|28|1|IXIM
4|1|8|28|2|TZ'ITE'
4|1|8|29|1|IXIM
4|1|8|30|1|TZ'ITE'
4|1|8|31|1|UK'U'X_KAJ
4|1|8|32|1|TEPEU_Q'UKUMATZ
4|1|8|33|1|IXIM
4|1|8|40|1|TZ'AQOL
4|1|8|40|2|B'ITOL
4|2|8|1|1|UK'U'X_KAJ
4|2|8|9|1|TZ'AQOL
4|2|8|9|2|B'ITOL
4|2|9|14|1|UK'U'X_KAJ
4|2|9|15|1|UK'U'X_KAJ
4|2|9|18|1|TZ'AQOL
4|2|9|18|2|B'ITOL
4|2|9|20|1|TZ'AQOL
4|2|9|20|2|B'ITOL
4|2|9|22|1|TZ'AQOL
4|2|9|22|2|B'ITOL
4|2|9|24|1|Q'OL
4|2|9|24|2|KAR
4|2|9|25|1|TZ'IKIN
4|2|9|25|2|K'OTK'OWACH
4|2|9|27|1|KAMALOTZ'
4|2|9|28|1|KOTZB'ALAM
4|2|9|29|1|TUKUMB'ALAM
4|2|9|32|1|ALOM
4|2|9|32|2|K'AJOLOM
4|2|9|33|1|UK'U'X_KAJ
4|2|9|33|2|UK'U'X_KAJ
5|1|9|1|1|KA'
5|2|9|4|1|K'OY
5|2|9|7|1|K'OY
5|2|10|12|1|WUQUB'_KAQIX
5|2|10|15|1|WUQUB'_KAQIX
5|2|10|29|1|WUQUB'_KAQIX
5|2|10|30|1|WUQUB'_KAQIX
6|1|10|4|1|WUQUB'_KAQIX
6|1|10|9|1|WUQUB'_KAQIX
6|1|10|10|1|TZ'AQOL
6|1|10|10|2|B'ITOL
6|1|11|13|1|WUQUB'_KAQIX
6|1|11|13|2|KA'IB'_K'AJOLAB'
6|1|11|13|3|JUNAJPU
6|1|11|15|1|XB'ALAMQ'E
6|1|11|16|1|B'ALAM
6|1|11|16|2|KEJ
6|1|11|18|1|UK'U'X_KAJ
6|1|11|19|1|KA'IB'_K'AJOLAB'
6|1|11|22|1|WUB
6|1|11|28|1|KA'IB'_K'AJOLAB'
6|1|11|29|1|WUB
6|1|11|30|1|WUQUB'_KAQIX
6|1|11|31|1|SIPAKNA
6|1|11|32|1|KAB'RAQAN
6|1|11|33|1|CHIMALMAT
6|1|11|34|1|WUQUB'_KAQIX
6|1|11|35|1|SIPAKNA
6|1|11|37|1|CHI_Q'AQ'
6|1|11|37|2|JUNAJPU_JUYUB'
6|1|11|38|1|PEK_UL_YA'
6|1|11|38|2|YA'XKANUL
6|1|11|38|3|MAKAMOB'
6|1|11|38|4|JULISNAB'
6|1|11|39|1|SIPAKNA
6|2|11|1|1|KAB'RAQAN
6|2|11|4|1|WUQUB'_KAQIX
6|2|11|5|1|WUQUB'_KAQIX
6|2|11|7|1|SIPAKNA
6|2|11|7|2|KAB'RAQAN
6|2|11|9|1|WUQUB'_KAQIX
6|2|11|12|1|KA'IB'_K'AJOLAB'
6|2|11|12|2|JUNAJPU
6|2|11|13|1|XB'ALAMQ'E
6|2|11|15|1|KA'IB'_K'AJOLAB'
6|2|11|16|1|WUQUB'_KAQIX
6|2|11|16|2|SIPAKNA
6|2|11|17|1|KAB'RAQAN
6|2|12|19|1|KA'IB'_K'AJOLAB'
6|2|12|19|2|WUQUB'_KAQIX
6|2|13|22|1|WUQUB'_KAQIX
6|2|13|25|1|JUNAJPU
6|2|13|26|1|XB'ALAMQ'E
6|2|13|27|1|KA'IB'_K'AJOLAB'
6|2|13|29|1|WUQUB'_KAQIX
6|2|13|31|1|JUNAJPU
6|2|13|33|1|JUNAJPU
6|2|13|34|1|WUQUB'_KAQIX
6|2|13|36|1|WUQUB'_KAQIX
6|2|13|37|1|JUNAJPU
7|1|13|2|1|JUNAJPU
7|1|13|2|2|WUQUB'_KAQIX
7|1|13|3|1|KA'IB'_K'AJOLAB'
7|1|13|4|1|WUQUB'_KAQIX
7|1|13|5|1|JUNAJPU
7|1|13|7|1|CHIMALMAT
7|1|13|8|1|WUQUB'_KAQIX
7|1|13|9|1|WUB
7|1|13|15|1|WUQUB'_KAQIX
7|1|13|16|1|JUNAJPU
7|1|13|16|2|JUNAJPU
7|1|13|16|3|XB'ALAMQ'E
7|1|13|19|1|SAQI_NIM_AQ_SIS
7|1|13|20|1|SAQI_NIM_AQ_SIS
7|1|13|22|1|SAQI_NIM_AQ_SIS
7|1|13|23|1|SAQI_NIM_AQ_SIS
7|1|13|23|2|SAQI_NIM_AQ_SIS
7|1|13|24|1|SAQI_NIM_AQ_SIS
7|1|13|25|1|KA'IB'_K'AJOLAB'
7|1|13|25|2|SAQI_NIM_AQ_SIS
7|1|13|26|1|SAQI_NIM_AQ_SIS
7|1|13|27|1|WUQUB'_KAQIX
7|1|13|34|1|WUQUB'_KAQIX
7|1|13|35|1|KA'IB'_K'AJOLAB'
7|2|13|1|1|SAQI_NIM_AQ_SIS
7|2|13|2|1|WUQUB'_KAQIX
7|2|13|4|1|SAQI_NIM_AQ_SIS
7|2|13|4|2|KA'IB'_K'AJOLAB'
7|2|13|6|1|WUQUB'_KAQIX
7|2|13|8|1|WUQUB'_KAQIX
7|2|13|8|2|SAQI_NIM_AQ_SIS
7|2|13|9|1|KA'IB'_K'AJOLAB'
7|2|13|10|1|SAQI_NIM_AQ_SIS
7|2|13|10|2|WUQUB'_KAQIX
7|2|13|12|1|KA'IB'_K'AJOLAB'
7|2|13|13|1|WUQUB'_KAQIX
7|2|13|13|2|KA'IB'_K'AJOLAB'
7|2|13|15|1|WUQUB'_KAQIX
7|2|13|16|1|SAQI_NIM_AQ_SIS
7|2|13|21|1|SAQI_NIM_AQ_SIS
7|2|13|32|1|WUQUB'_KAQIX
7|2|13|35|1|WUQUB'_KAQIX
7|2|13|39|1|IXIM
7|2|13|39|2|WUQUB'_KAQIX
8|1|13|1|1|WUQUB'_KAQIX
8|1|13|1|2|IXIM
8|1|13|3|1|IXIM
8|1|13|4|1|WUQUB'_KAQIX
8|1|13|6|1|WUQUB'_KAQIX
8|1|13|10|1|JUNAJPU
8|1|13|11|1|XB'ALAMQ'E
8|1|13|11|2|WUQUB'_KAQIX
8|1|13|12|1|JUNAJPU
8|1|13|13|1|CHIMALMAT
8|1|13|13|2|WUQUB'_KAQIX
8|1|13|14|1|WUQUB'_KAQIX
8|1|13|17|1|XPIYAKOK
8|1|13|17|2|IXMUKANE
8|1|13|20|1|WUQUB'_KAQIX
8|1|13|22|1|KA'IB'_K'AJOLAB'
8|1|13|23|1|UK'U'X_KAJ
8|1|14|25|1|SIPAKNA
8|1|14|26|1|WUQUB'_KAQIX
8|1|14|27|1|SIPAKNA
8|1|14|27|2|SIPAKNA
8|1|14|28|1|MOTZ
8|2|14|1|1|SIPAKNA
8|2|14|2|1|MOTZ
8|2|14|3|1|MOTZ
8|2|14|5|1|SIPAKNA
8|2|14|8|1|MOTZ
8|2|14|8|2|SIPAKNA
8|2|14|10|1|MOTZ
8|2|14|13|1|SIPAKNA
8|2|14|14|1|MOTZ
8|2|14|16|1|SIPAKNA
8|2|14|17|1|MOTZ
8|2|14|19|1|SIPAKNA
8|2|14|20|1|SIPAKNA
8|2|14|27|1|SIPAKNA
8|2|14|30|1|SIPAKNA
8|2|14|32|1|SIPAKNA
8|2|14|37|1|MOTZ
9|1|14|1|1|SIPAKNA
9|1|14|4|1|SIPAKNA
9|1|14|9|1|SIPAKNA
9|1|14|11|1|MOTZ
9|1|14|21|1|MOTZ
9|1|14|24|1|MOTZ
9|1|14|27|1|SANIK
9|1|14|30|1|SIPAKNA
9|1|14|31|1|MOTZ
9|2|14|1|1|SANIK
9|2|14|4|1|SIPAKNA
9|2|14|5|1|MOTZ
9|2|14|6|1|SANIK
9|2|14|8|1|SIPAKNA
9|2|14|11|1|SANIK
9|2|14|12|1|MOTZ
9|2|14|14|1|MOTZ
9|2|14|15|1|MOTZ
9|2|14|18|1|SIPAKNA
9|2|14|19|1|MOTZ
9|2|14|20|1|SIPAKNA
9|2|14|21|1|WUQUB'_KAQIX
9|2|14|22|1|MOTZ
9|2|14|25|1|MOTZ
9|2|14|27|1|SIPAKNA
9|2|14|28|1|KA'IB_KAJOLAB'
9|2|14|28|2|JUNAJPU
9|2|14|29|1|XB'ALAMQ'E
9|2|15|31|1|SIPAKNA
9|2|15|31|2|KA'IB'_K'AJOLAB'
9|2|15|32|1|JUNAJPU
9|2|15|32|2|XB'ALAMQ'E
9|2|15|34|1|MOTZ
9|2|15|35|1|SIPAKNA
9|2|15|35|2|KAR
9|2|15|36|1|TAP
10|1|15|1|1|JUNAJPU
10|1|15|1|2|XB'ALAMQ'E
10|1|15|2|1|TAP
10|1|15|3|1|MAK_EK'
